,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd,DBN
21839,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SCIENCE,Physics,-,37.0,1.0,37.0,37.0,37.0,STARS,,25,25Q670
21840,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SCIENCE,Other Science,-,85.0,3.0,28.3,25.0,33.0,STARS,,25,25Q670
21841,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,272.0,9.0,30.2,23.0,34.0,STARS,,25,25Q670
21842,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,110.0,4.0,27.5,23.0,34.0,STARS,,25,25Q670
21843,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,133.0,4.0,33.3,33.0,34.0,STARS,,25,25Q670
21844,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,95.0,3.0,31.7,29.0,33.0,STARS,,25,25Q670
21845,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,ENGLISH,English 9,-,94.0,3.0,31.3,27.0,34.0,STARS,,25,25Q670
21846,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,ENGLISH,English 10,-,53.0,2.0,26.5,24.0,29.0,STARS,,25,25Q670
21847,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,ENGLISH,English 11,-,33.0,1.0,33.0,33.0,33.0,STARS,,25,25Q670
21848,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,MATH,Integrated Algebra,-,80.0,3.0,26.7,19.0,32.0,STARS,,25,25Q670
21849,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,MATH,Geometry,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q670
21850,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,SCIENCE,Earth Science,-,32.0,1.0,32.0,32.0,32.0,STARS,,25,25Q670
21851,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,SCIENCE,Living Environment,-,203.0,7.0,29.0,22.0,34.0,STARS,,25,25Q670
21852,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,161.0,5.0,32.2,30.0,34.0,STARS,,25,25Q670
21853,25,Q,Q670,Robert F. Kennedy Community High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,33.0,1.0,33.0,33.0,33.0,STARS,,25,25Q670
21854,25,Q,Q670,Robert F. Kennedy Community High School,,,,,,,,,,,,18.4,25,25Q670
21855,26,Q,Q031,P.S. 031 Bayside,0K,GEN ED,-,-,-,72.0,4.0,18.0,17.0,19.0,ATS,,26,26Q031
21856,25,Q,Q792,North Queens Community High School,09-12,GEN ED,ENGLISH,English 9,-,50.0,3.0,16.7,10.0,27.0,STARS,,25,25Q792
21857,25,Q,Q792,North Queens Community High School,09-12,GEN ED,ENGLISH,English 10,-,18.0,1.0,18.0,18.0,18.0,STARS,,25,25Q792
21858,25,Q,Q792,North Queens Community High School,09-12,GEN ED,ENGLISH,English 11,-,26.0,2.0,13.0,12.0,14.0,STARS,,25,25Q792
21859,25,Q,Q792,North Queens Community High School,09-12,GEN ED,ENGLISH,English 12,-,30.0,2.0,15.0,12.0,18.0,STARS,,25,25Q792
21860,25,Q,Q792,North Queens Community High School,09-12,GEN ED,ENGLISH,Other English,-,95.0,4.0,23.8,15.0,33.0,STARS,,25,25Q792
21861,25,Q,Q792,North Queens Community High School,09-12,GEN ED,MATH,Integrated Algebra,-,83.0,5.0,16.6,10.0,22.0,STARS,,25,25Q792
21862,25,Q,Q792,North Queens Community High School,09-12,GEN ED,MATH,Geometry,-,58.0,4.0,14.5,12.0,17.0,STARS,,25,25Q792
21863,25,Q,Q792,North Queens Community High School,09-12,GEN ED,MATH,Other Math,-,57.0,3.0,19.0,10.0,33.0,STARS,,25,25Q792
21864,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SCIENCE,Earth Science,-,66.0,3.0,22.0,16.0,25.0,STARS,,25,25Q792
21865,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SCIENCE,Living Environment,-,47.0,2.0,23.5,22.0,25.0,STARS,,25,25Q792
21866,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SCIENCE,Other Science,-,79.0,4.0,19.8,11.0,23.0,STARS,,25,25Q792
21867,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,34.0,2.0,17.0,15.0,19.0,STARS,,25,25Q792
21868,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,66.0,3.0,22.0,18.0,25.0,STARS,,25,25Q792
21869,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,42.0,2.0,21.0,17.0,25.0,STARS,,25,25Q792
21870,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,22.0,1.0,22.0,22.0,22.0,STARS,,25,25Q792
21871,25,Q,Q792,North Queens Community High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q792
21872,25,Q,Q792,North Queens Community High School,,,,,,,,,,,,13.9,25,25Q792
21873,26,Q,Q018,P.S. 018 Winchester,0K,GEN ED,-,-,-,79.0,3.0,26.3,26.0,27.0,ATS,,26,26Q018
21874,26,Q,Q018,P.S. 018 Winchester,01,GEN ED,-,-,-,67.0,3.0,22.3,22.0,23.0,ATS,,26,26Q018
21875,26,Q,Q018,P.S. 018 Winchester,02,GEN ED,-,-,-,55.0,2.0,27.5,27.0,28.0,ATS,,26,26Q018
21876,26,Q,Q018,P.S. 018 Winchester,03,GEN ED,-,-,-,76.0,3.0,25.3,21.0,28.0,ATS,,26,26Q018
21877,26,Q,Q018,P.S. 018 Winchester,04,GEN ED,-,-,-,80.0,3.0,26.7,25.0,28.0,ATS,,26,26Q018
21878,26,Q,Q018,P.S. 018 Winchester,05,GEN ED,-,-,-,84.0,3.0,28.0,23.0,31.0,ATS,,26,26Q018
21879,26,Q,Q018,P.S. 018 Winchester,0K-09,SPEC ED,-,-,12:1:1,12.0,1.0,12.0,12.0,12.0,ATS,,26,26Q018
21880,26,Q,Q018,P.S. 018 Winchester,,,,,,,,,,,,17.6,26,26Q018
21881,26,Q,Q026,P.S. 026 Rufus King,0K,GEN ED,-,-,-,69.0,3.0,23.0,21.0,24.0,ATS,,26,26Q026
21882,26,Q,Q026,P.S. 026 Rufus King,0K,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,26,26Q026
21883,26,Q,Q026,P.S. 026 Rufus King,01,GEN ED,-,-,-,86.0,3.0,28.7,28.0,29.0,ATS,,26,26Q026
21884,26,Q,Q026,P.S. 026 Rufus King,01,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,26,26Q026
21885,26,Q,Q026,P.S. 026 Rufus King,02,GEN ED,-,-,-,70.0,3.0,23.3,23.0,24.0,ATS,,26,26Q026
21886,26,Q,Q026,P.S. 026 Rufus King,02,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q026
21887,26,Q,Q026,P.S. 026 Rufus King,03,GEN ED,-,-,-,60.0,3.0,20.0,19.0,22.0,ATS,,26,26Q026
21888,26,Q,Q026,P.S. 026 Rufus King,03,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q026
21889,26,Q,Q026,P.S. 026 Rufus King,04,GEN ED,-,-,-,64.0,2.0,32.0,32.0,32.0,ATS,,26,26Q026
21890,26,Q,Q026,P.S. 026 Rufus King,04,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q026
21891,26,Q,Q026,P.S. 026 Rufus King,05,GEN ED,-,-,-,67.0,2.0,33.5,33.0,34.0,ATS,,26,26Q026
21892,26,Q,Q026,P.S. 026 Rufus King,05,CTT,-,-,-,33.0,1.0,33.0,33.0,33.0,ATS,,26,26Q026
21893,26,Q,Q031,P.S. 031 Bayside,02,GEN ED,-,-,-,60.0,2.0,30.0,30.0,30.0,ATS,,26,26Q031
21894,26,Q,Q031,P.S. 031 Bayside,02,CTT,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,26,26Q031
21895,26,Q,Q031,P.S. 031 Bayside,03,GEN ED,-,-,-,69.0,3.0,23.0,19.0,25.0,ATS,,26,26Q031
21896,26,Q,Q031,P.S. 031 Bayside,04,GEN ED,-,-,-,88.0,3.0,29.3,29.0,30.0,ATS,,26,26Q031
21897,26,Q,Q031,P.S. 031 Bayside,05,GEN ED,-,-,-,122.0,4.0,30.5,30.0,31.0,ATS,,26,26Q031
21898,26,Q,Q031,P.S. 031 Bayside,,,,,,,,,,,,16.6,26,26Q031
21899,26,Q,Q041,P.S. 041 Crocheron,0K,GEN ED,-,-,-,67.0,3.0,22.3,20.0,24.0,ATS,,26,26Q041
21900,26,Q,Q041,P.S. 041 Crocheron,0K,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,26,26Q041
21901,26,Q,Q041,P.S. 041 Crocheron,01,GEN ED,-,-,-,65.0,3.0,21.7,21.0,22.0,ATS,,26,26Q041
21902,26,Q,Q041,P.S. 041 Crocheron,01,CTT,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,26,26Q041
21903,26,Q,Q041,P.S. 041 Crocheron,02,GEN ED,-,-,-,68.0,3.0,22.7,22.0,23.0,ATS,,26,26Q041
21904,26,Q,Q041,P.S. 041 Crocheron,02,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q041
21905,26,Q,Q041,P.S. 041 Crocheron,03,GEN ED,-,-,-,53.0,2.0,26.5,26.0,27.0,ATS,,26,26Q041
21906,26,Q,Q041,P.S. 041 Crocheron,03,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,26,26Q041
21907,26,Q,Q041,P.S. 041 Crocheron,04,GEN ED,-,-,-,71.0,3.0,23.7,23.0,24.0,ATS,,26,26Q041
21908,26,Q,Q041,P.S. 041 Crocheron,05,GEN ED,-,-,-,85.0,3.0,28.3,27.0,30.0,ATS,,26,26Q041
21909,26,Q,Q041,P.S. 041 Crocheron,,,,,,,,,,,,14.7,26,26Q041
21910,26,Q,Q046,P.S. 046 Alley Pond,0K,GEN ED,-,-,-,49.0,2.0,24.5,24.0,25.0,ATS,,26,26Q046
21911,26,Q,Q046,P.S. 046 Alley Pond,0K,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q046
21912,26,Q,Q046,P.S. 046 Alley Pond,01,GEN ED,-,-,-,46.0,2.0,23.0,23.0,23.0,ATS,,26,26Q046
21913,26,Q,Q046,P.S. 046 Alley Pond,01,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q046
21914,26,Q,Q046,P.S. 046 Alley Pond,02,GEN ED,-,-,-,46.0,2.0,23.0,22.0,24.0,ATS,,26,26Q046
21915,26,Q,Q046,P.S. 046 Alley Pond,02,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,26,26Q046
21916,26,Q,Q046,P.S. 046 Alley Pond,03,GEN ED,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,26,26Q046
21917,26,Q,Q046,P.S. 046 Alley Pond,03,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,26,26Q046
21918,26,Q,Q046,P.S. 046 Alley Pond,04,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,26,26Q046
21919,26,Q,Q046,P.S. 046 Alley Pond,04,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q046
21920,26,Q,Q046,P.S. 046 Alley Pond,05,GEN ED,-,-,-,50.0,2.0,25.0,25.0,25.0,ATS,,26,26Q046
21921,26,Q,Q046,P.S. 046 Alley Pond,05,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,26,26Q046
21922,26,Q,Q046,P.S. 046 Alley Pond,0K-09,SPEC ED,-,-,12:1,19.0,2.0,9.5,9.0,10.0,ATS,,26,26Q046
21923,26,Q,Q046,P.S. 046 Alley Pond,0K-09,SPEC ED,-,-,12:1:1,37.0,4.0,9.3,6.0,12.0,ATS,,26,26Q046
21924,26,Q,Q046,P.S. 046 Alley Pond,,,,,,,,,,,,12.8,26,26Q046
21925,26,Q,Q067,J.H.S. 067 Louis Pasteur,06,GEN ED,-,-,-,287.0,10.0,28.7,26.0,32.0,ATS,,26,26Q067
21926,26,Q,Q067,J.H.S. 067 Louis Pasteur,07,GEN ED,-,-,-,311.0,10.0,31.1,29.0,32.0,ATS,,26,26Q067
21927,26,Q,Q067,J.H.S. 067 Louis Pasteur,08,GEN ED,-,-,-,315.0,10.0,31.5,30.0,33.0,ATS,,26,26Q067
21928,26,Q,Q067,J.H.S. 067 Louis Pasteur,0K-09,SPEC ED,-,-,12:1:1,9.0,1.0,9.0,9.0,9.0,ATS,,26,26Q067
21929,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,ENGLISH,MS English Core,-,1115.0,37.0,30.1,26.0,33.0,STARS,,26,26Q067
21930,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,MATH,MS Math Core,-,536.0,18.0,29.8,26.0,32.0,STARS,,26,26Q067
21931,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,MATH,Integrated Algebra,-,346.0,11.0,31.5,29.0,33.0,STARS,,26,26Q067
21932,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,SCIENCE,MS Science Core,-,598.0,20.0,29.9,26.0,32.0,STARS,,26,26Q067
21933,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,SCIENCE,Earth Science,-,218.0,7.0,31.1,28.0,33.0,STARS,,26,26Q067
21934,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,SCIENCE,Living Environment,-,88.0,3.0,29.3,24.0,32.0,STARS,,26,26Q067
21935,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,980.0,32.0,30.6,26.0,35.0,STARS,,26,26Q067
21936,26,Q,Q067,J.H.S. 067 Louis Pasteur,MS Core,GEN ED,SOCIAL STUDIES,Other Social Studies,-,139.0,5.0,27.8,26.0,30.0,STARS,,26,26Q067
21937,26,Q,Q067,J.H.S. 067 Louis Pasteur,09-12,GEN ED,ENGLISH,MS English Core,-,287.0,10.0,28.7,26.0,32.0,STARS,,26,26Q067
21938,26,Q,Q067,J.H.S. 067 Louis Pasteur,,,,,,,,,,,,19.0,26,26Q067
21939,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,06,GEN ED,-,-,-,256.0,9.0,28.4,26.0,30.0,ATS,,26,26Q074
21940,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,06,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,26,26Q074
21941,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,07,GEN ED,-,-,-,274.0,9.0,30.4,28.0,32.0,ATS,,26,26Q074
21942,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,07,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,26,26Q074
21943,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,08,GEN ED,-,-,-,302.0,10.0,30.2,29.0,32.0,ATS,,26,26Q074
21944,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,08,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,26,26Q074
21945,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,0K-09,SPEC ED,-,-,12:1,20.0,3.0,6.7,5.0,10.0,ATS,,26,26Q074
21946,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,0K-09,SPEC ED,-,-,12:1:1,17.0,2.0,8.5,8.0,9.0,ATS,,26,26Q074
21947,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,ENGLISH,MS English Core,-,833.0,28.0,29.8,26.0,32.0,STARS,,26,26Q074
21948,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,MATH,Integrated Algebra,-,302.0,10.0,30.2,29.0,32.0,STARS,,26,26Q074
21949,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,MATH,Math A,-,139.0,5.0,27.8,26.0,29.0,STARS,,26,26Q074
21950,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,SCIENCE,MS Science Core,-,237.0,8.0,29.6,28.0,32.0,STARS,,26,26Q074
21951,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,SCIENCE,Living Environment,-,442.0,15.0,29.5,26.0,32.0,STARS,,26,26Q074
21952,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,SCIENCE,Other Science,-,155.0,5.0,31.0,30.0,32.0,STARS,,26,26Q074
21953,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,591.0,20.0,29.6,26.0,32.0,STARS,,26,26Q074
21954,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,GEN ED,SOCIAL STUDIES,Global History & Geography,-,242.0,8.0,30.3,29.0,32.0,STARS,,26,26Q074
21955,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,ENGLISH,MS English Core,-,78.0,3.0,26.0,22.0,28.0,STARS,,26,26Q074
21956,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,MATH,Integrated Algebra,-,28.0,1.0,28.0,28.0,28.0,STARS,,26,26Q074
21957,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,MATH,Math A,-,22.0,1.0,22.0,22.0,22.0,STARS,,26,26Q074
21958,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,SCIENCE,Living Environment,-,50.0,2.0,25.0,22.0,28.0,STARS,,26,26Q074
21959,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,SCIENCE,Other Science,-,28.0,1.0,28.0,28.0,28.0,STARS,,26,26Q074
21960,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,78.0,3.0,26.0,22.0,28.0,STARS,,26,26Q074
21961,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,SPEC ED,ENGLISH,MS English Core,-,20.0,3.0,6.7,5.0,9.0,STARS,,26,26Q074
21962,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,SPEC ED,MATH,Integrated Algebra,-,5.0,1.0,5.0,5.0,5.0,STARS,,26,26Q074
21963,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,20.0,3.0,6.7,5.0,9.0,STARS,,26,26Q074
21964,26,Q,Q074,J.H.S. 074 Nathaniel Hawthorne,,,,,,,,,,,,16.6,26,26Q074
21965,26,Q,Q094,P.S. 094 David D. Porter,0K,GEN ED,-,-,-,50.0,3.0,16.7,16.0,18.0,ATS,,26,26Q094
21966,26,Q,Q094,P.S. 094 David D. Porter,01,GEN ED,-,-,-,69.0,3.0,23.0,22.0,24.0,ATS,,26,26Q094
21967,26,Q,Q094,P.S. 094 David D. Porter,02,GEN ED,-,-,-,78.0,3.0,26.0,25.0,27.0,ATS,,26,26Q094
21968,26,Q,Q094,P.S. 094 David D. Porter,03,GEN ED,-,-,-,81.0,3.0,27.0,27.0,27.0,ATS,,26,26Q094
21969,26,Q,Q094,P.S. 094 David D. Porter,04,GEN ED,-,-,-,73.0,3.0,24.3,22.0,26.0,ATS,,26,26Q094
21970,26,Q,Q094,P.S. 094 David D. Porter,05,GEN ED,-,-,-,82.0,3.0,27.3,26.0,29.0,ATS,,26,26Q094
21971,26,Q,Q094,P.S. 094 David D. Porter,,,,,,,,,,,,16.5,26,26Q094
21972,26,Q,Q098,P.S. 098 The Douglaston School,0K,GEN ED,-,-,-,37.0,2.0,18.5,18.0,19.0,ATS,,26,26Q098
21973,26,Q,Q098,P.S. 098 The Douglaston School,01,GEN ED,-,-,-,51.0,2.0,25.5,25.0,26.0,ATS,,26,26Q098
21974,26,Q,Q098,P.S. 098 The Douglaston School,02,GEN ED,-,-,-,51.0,2.0,25.5,25.0,26.0,ATS,,26,26Q098
21975,26,Q,Q098,P.S. 098 The Douglaston School,03,GEN ED,-,-,-,35.0,2.0,17.5,17.0,18.0,ATS,,26,26Q098
21976,26,Q,Q098,P.S. 098 The Douglaston School,04,GEN ED,-,-,-,41.0,2.0,20.5,20.0,21.0,ATS,,26,26Q098
21977,26,Q,Q098,P.S. 098 The Douglaston School,05,GEN ED,-,-,-,56.0,2.0,28.0,27.0,29.0,ATS,,26,26Q098
21978,26,Q,Q098,P.S. 098 The Douglaston School,,,,,,,,,,,,16.0,26,26Q098
21979,26,Q,Q115,P.S. 115 Glen Oaks,0K,GEN ED,-,-,-,54.0,2.0,27.0,27.0,27.0,ATS,,26,26Q115
21980,26,Q,Q115,P.S. 115 Glen Oaks,0K,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,26,26Q115
21981,26,Q,Q115,P.S. 115 Glen Oaks,0K,G&T,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,26,26Q115
21982,26,Q,Q115,P.S. 115 Glen Oaks,01,GEN ED,-,-,-,39.0,2.0,19.5,19.0,20.0,ATS,,26,26Q115
21983,26,Q,Q115,P.S. 115 Glen Oaks,01,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,26,26Q115
21984,26,Q,Q115,P.S. 115 Glen Oaks,01,G&T,-,-,-,32.0,1.0,32.0,32.0,32.0,ATS,,26,26Q115
21985,26,Q,Q115,P.S. 115 Glen Oaks,02,GEN ED,-,-,-,41.0,2.0,20.5,20.0,21.0,ATS,,26,26Q115
21986,26,Q,Q115,P.S. 115 Glen Oaks,02,CTT,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,26,26Q115
21987,26,Q,Q115,P.S. 115 Glen Oaks,02,G&T,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q115
21988,26,Q,Q115,P.S. 115 Glen Oaks,03,GEN ED,-,-,-,31.0,1.0,31.0,31.0,31.0,ATS,,26,26Q115
21989,26,Q,Q115,P.S. 115 Glen Oaks,03,CTT,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,26,26Q115
21990,26,Q,Q115,P.S. 115 Glen Oaks,03,G&T,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,26,26Q115
21991,26,Q,Q115,P.S. 115 Glen Oaks,04,GEN ED,-,-,-,44.0,2.0,22.0,22.0,22.0,ATS,,26,26Q115
21992,26,Q,Q115,P.S. 115 Glen Oaks,04,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,26,26Q115
21993,26,Q,Q115,P.S. 115 Glen Oaks,05,GEN ED,-,-,-,49.0,2.0,24.5,24.0,25.0,ATS,,26,26Q115
21994,26,Q,Q115,P.S. 115 Glen Oaks,05,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q115
21995,26,Q,Q115,P.S. 115 Glen Oaks,0K-09,SPEC ED,-,-,12:1,9.0,1.0,9.0,9.0,9.0,ATS,,26,26Q115
21996,26,Q,Q115,P.S. 115 Glen Oaks,0K-09,SPEC ED,-,-,12:1:1,11.0,1.0,11.0,11.0,11.0,ATS,,26,26Q115
21997,26,Q,Q115,P.S. 115 Glen Oaks,,,,,,,,,,,,14.1,26,26Q115
21998,26,Q,Q133,P.S. 133 Queens,0K,GEN ED,-,-,-,64.0,3.0,21.3,21.0,22.0,ATS,,26,26Q133
21999,26,Q,Q133,P.S. 133 Queens,01,GEN ED,-,-,-,65.0,3.0,21.7,21.0,22.0,ATS,,26,26Q133
22000,26,Q,Q133,P.S. 133 Queens,02,GEN ED,-,-,-,46.0,2.0,23.0,22.0,24.0,ATS,,26,26Q133
22001,26,Q,Q133,P.S. 133 Queens,02,CTT,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,26,26Q133
22002,26,Q,Q133,P.S. 133 Queens,03,GEN ED,-,-,-,64.0,3.0,21.3,20.0,23.0,ATS,,26,26Q133
22003,26,Q,Q133,P.S. 133 Queens,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,26,26Q133
22004,26,Q,Q133,P.S. 133 Queens,04,GEN ED,-,-,-,66.0,3.0,22.0,21.0,23.0,ATS,,26,26Q133
22005,26,Q,Q133,P.S. 133 Queens,05,GEN ED,-,-,-,44.0,2.0,22.0,22.0,22.0,ATS,,26,26Q133
22006,26,Q,Q133,P.S. 133 Queens,05,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,26,26Q133
22007,26,Q,Q133,P.S. 133 Queens,0K-09,SPEC ED,-,-,12:1:1,36.0,4.0,9.0,6.0,11.0,ATS,,26,26Q133
22008,26,Q,Q133,P.S. 133 Queens,,,,,,,,,,,,12.1,26,26Q133
22009,26,Q,Q158,M.S. 158 Marie Curie,06,GEN ED,-,-,-,299.0,10.0,29.9,28.0,31.0,ATS,,26,26Q158
22010,26,Q,Q158,M.S. 158 Marie Curie,06,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q158
22011,26,Q,Q158,M.S. 158 Marie Curie,06,G&T,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,26,26Q158
22012,26,Q,Q158,M.S. 158 Marie Curie,07,GEN ED,-,-,-,285.0,10.0,28.5,28.0,29.0,ATS,,26,26Q158
22013,26,Q,Q158,M.S. 158 Marie Curie,07,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,26,26Q158
22014,26,Q,Q158,M.S. 158 Marie Curie,07,G&T,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,26,26Q158
22015,26,Q,Q158,M.S. 158 Marie Curie,08,GEN ED,-,-,-,307.0,10.0,30.7,30.0,32.0,ATS,,26,26Q158
22016,26,Q,Q158,M.S. 158 Marie Curie,08,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q158
22017,26,Q,Q158,M.S. 158 Marie Curie,08,G&T,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,26,26Q158
22018,26,Q,Q158,M.S. 158 Marie Curie,0K-09,SPEC ED,-,-,12:1,25.0,3.0,8.3,7.0,10.0,ATS,,26,26Q158
22019,26,Q,Q158,M.S. 158 Marie Curie,0K-09,SPEC ED,-,-,12:1:1,6.0,1.0,6.0,6.0,6.0,ATS,,26,26Q158
22020,26,Q,Q158,M.S. 158 Marie Curie,MS Core,GEN ED,ENGLISH,MS English Core,-,977.0,33.0,29.6,28.0,32.0,STARS,,26,26Q158
